Price,Close,High,Low,Open,Volume,RSI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,SMA_20,EMA_20,OBV
2018-03-12,1.2308752536773682,1.2342007160186768,1.229135513305664,1.2308601140975952,0.0,49.32241108107625,0.0017576884644650015,-0.0006401546892899007,0.0023978431537549022,1.2257996673970304,1.2356646060943604,1.2455295447916903,1.596701669478204,0.2572538175889288,1.2338824987411499,1.2323884197210413,0.0
2018-03-13,1.2339584827423096,1.2398948669433594,1.231496810913086,1.2338672876358032,0.0,51.71796834034219,0.0017127001091232774,-0.0005481144357052997,0.002260814544828577,1.2259072613487003,1.235725474357605,1.2455436873665096,1.5890605498779804,0.41001460175630766,1.2340616464614869,1.2325379495325908,0.0
2018-03-14,1.239234209060669,1.2416189908981323,1.235010027885437,1.2392956018447876,0.0,55.58666884239246,0.002078790532937136,-0.00014561920951315296,0.002224409742450289,1.2264600194145416,1.2352392435073853,1.244018467600229,1.421461330505602,0.7275238398653052,1.2342545449733735,1.2331756885352647,0.0
2018-03-15,1.2375624179840088,1.2386969327926636,1.2320733070373535,1.2375319004058838,0.0,54.10715610243596,0.0022085613428248774,-1.2678719700329188e-05,0.0022212400625252066,1.2275342877056203,1.2344587326049805,1.2413831775043407,1.121859275886536,0.724110771631316,1.2337962985038757,1.233593472292288,0.0
2018-03-16,1.2309207916259766,1.23350191116333,1.2261513471603394,1.2307692766189575,0.0,48.57564536401483,0.0017552484918930134,-0.00037279325650575474,0.002128041748398768,1.2276965168826641,1.2345102310180665,1.2413239451534688,1.1038732550289592,0.23660185027134661,1.2328243613243104,1.2333389312764491,0.0
2018-03-19,1.228078842163086,1.2332433462142944,1.226046085357666,1.228078842163086,0.0,46.39019068709256,0.0011533777997712047,-0.0007797311589020509,0.0019331089586732556,1.225723234852229,1.23395094871521,1.2421786625781912,1.3335560658303076,0.143150779796536,1.2321689248085022,1.2328379704085097,0.0
2018-03-20,1.233684539794922,1.2354220151901243,1.2264971733093262,1.2338062524795532,0.0,51.066738603133636,0.001115860939824742,-0.0006537984150788109,0.001769659354903553,1.2256657286781143,1.2338961601257323,1.2421265915733504,1.3340557679958038,0.4871440317462652,1.2318599462509154,1.2329185960643587,0.0
2018-03-21,1.2251899242401123,1.229619026184082,1.2246992588043213,1.224814772605896,0.0,44.702946040591705,0.0003961178749267713,-0.0010988331839814254,0.0014949510589081967,1.222483564815645,1.2310873031616212,1.2396910415075975,1.397746256318387,0.15727811072573383,1.2314428210258483,1.232182532081097,0.0
2018-03-22,1.234766125679016,1.2386815547943115,1.230042576789856,1.234872817993164,0.0,51.96951053726165,0.000591615954535385,-0.0007226680834982496,0.0013142840380336346,1.2234528392659842,1.2305280447006226,1.237603250135261,1.1499462308247828,0.7995023266493968,1.2317719101905822,1.232428588614232,0.0
2018-03-23,1.2324985265731812,1.2360174655914309,1.2319974899291992,1.2326048612594604,0.0,50.28443865394282,0.0005571508067028219,-0.0006057065850646503,0.0011628573917674722,1.2235880358007936,1.2308435916900635,1.2380991475793335,1.1789566015138289,0.61404604336141,1.2317635536193847,1.2324352493722273,0.0
2018-03-26,1.235437273979187,1.2448959350585938,1.2352389097213743,1.2353914976119995,0.0,52.43683011993035,0.0007582288935616965,-0.0003237027985646206,0.0010819316921263171,1.2249162166346472,1.2323152780532838,1.2397143394719203,1.2008390304671088,0.7109724294246047,1.2320997893810273,1.2327211564776521,0.0
2018-03-27,1.2457488775253296,1.2478163242340088,1.237332820892334,1.2455006837844849,0.0,59.12404737573878,0.001729705980752394,0.0005182194309008613,0.0012114865498515327,1.2215248216109293,1.2347281455993653,1.2479314695878012,2.1386608923580885,0.9173468717277848,1.2328093647956848,1.2339618918155262,0.0
2018-03-28,1.240787148475647,1.2422360181808472,1.233714938163757,1.240802526473999,0.0,55.10901706852317,0.002075315558140778,0.000691063206631396,0.0013842523515093818,1.228256391405039,1.237847590446472,1.247438789487905,1.5496575047617331,0.6532424682501269,1.2336971163749695,1.2346119162593472,0.0
2018-03-29,1.2310267686843872,1.2338062524795532,1.2285163402557373,1.231284499168396,0.0,48.178072183470626,0.0015438361774968712,0.00012766706078999146,0.0014161691167068797,1.2261737682855893,1.2370997190475463,1.2480256698095034,1.7663815768011002,0.2220859540981781,1.23429217338562,1.2342704736331604,0.0
2018-03-30,1.2302846908569336,1.2333498001098633,1.229800581932068,1.2302544116973877,0.0,47.68700909967432,0.0010506442870246158,-0.00029241986374581135,0.0013430641507704271,1.224875138006501,1.236656951904297,1.2484387658020928,1.9054296148423941,0.22957215660334598,1.2344521939754487,1.2338908752735196,0.0
2018-04-02,1.231420874595642,1.2345678806304932,1.228380560874939,1.231284499168396,0.0,48.55166437540071,0.0007429029698049483,-0.0004801289447723832,0.0012230319145773315,1.2233247767229745,1.235853672027588,1.2483825673322013,2.0275693778630046,0.3230970359248855,1.2344461262226105,1.2336556371137217,0.0
2018-04-03,1.229271411895752,1.2336997985839844,1.225505232810974,1.2293318510055542,0.0,46.969979919221956,0.0003218618595155487,-0.0007209360440494261,0.0010427979035649748,1.2241998918126433,1.2325581789016724,1.2409164659907015,1.3562503145250502,0.30338274033237034,1.2342269897460938,1.2332380918548675,0.0
2018-04-04,1.2278525829315186,1.2310571670532229,1.225760579109192,1.2279430627822876,0.0,45.90686987350851,-0.00012486453298077294,-0.0009341299492365983,0.0008092654162558254,1.227395641619929,1.2299712657928468,1.2325468899657646,0.41881046241475034,0.0887049664299297,1.2335363507270813,1.23272518624312,0.0
2018-04-05,1.228682279586792,1.2291052341461182,1.2219412326812744,1.2287880182266235,0.0,46.66706884466187,-0.00040725425792920156,-0.0009732157393480215,0.00056596148141882,1.2270139350351519,1.2295023679733277,1.2319908009115035,0.4047870102564589,0.3352199141165378,1.2328972160816192,1.232340147513946,0.0
2018-04-06,1.2251598834991455,1.2280033826828003,1.221806883811951,1.2250999212265017,0.0,43.84962918368457,-0.0009048475564568115,-0.001176647230300505,0.0002717996738436937,1.2244047871644728,1.22847740650177,1.2325500258390674,0.6630352851005294,0.0927040157862933,1.2326220452785492,1.2316563128458697,0.0
2018-04-09,1.227144479751587,1.2330456972122192,1.2262566089630127,1.227144479751587,0.0,45.83385320393172,-0.0011260728322430857,-0.0011182980048694236,-7.774827373662174e-06,1.2247672420273854,1.227622127532959,1.2304770130385327,0.46510818623168226,0.4163455451296322,1.23243550658226,1.231226614455938,0.0
2018-04-10,1.2322403192520142,1.2377768754959106,1.2303755283355713,1.2322251796722412,0.0,50.65559801150884,-0.0008800590245514606,-0.0006978273577422386,-0.00018223166680922186,1.2235655208286718,1.2282159090042115,1.2328662971797513,0.7572590684499607,0.9326961638353497,1.2323495984077453,1.2313231577698502,0.0
2018-04-11,1.2363078594207764,1.2393723726272583,1.235406756401062,1.2363842725753784,0.0,54.16305786950255,-0.0003528078623329378,-0.00013646095641897275,-0.00021634690591396506,1.222003448459802,1.229906964302063,1.2378104801443242,1.2852217397998296,0.9049397284994939,1.2322032809257508,1.2317978912604146,0.0
2018-04-12,1.2371643781661987,1.2379761934280396,1.230042576789856,1.237623691558838,0.0,54.89019360287839,0.0001326275391808629,0.0002791795560758624,-0.00014655201689499947,1.22201743774572,1.2316033840179443,1.2411893302901686,1.5566612428347542,0.7900597390352382,1.2321833789348602,1.2323089852514417,0.0
2018-04-13,1.2329696416854858,1.234872817993164,1.2308752536773682,1.2333498001098633,0.0,50.652286800894544,0.00017682014259845502,0.00025869772759476363,-8.187758499630859e-05,1.2260653382518327,1.2331653356552124,1.240265333058592,1.1515077821429713,0.48621872948619904,1.2322858214378356,1.232371904911827,0.0
2018-04-16,1.233258605003357,1.2394031286239624,1.232635259628296,1.233304142951965,0.0,50.93332540528247,0.00023248013766918874,0.00025148617813239787,-1.9006040463209125e-05,1.2304594009266832,1.2343881607055665,1.2383169204844497,0.6365517596406056,0.3562452573098551,1.2325448095798492,1.2324563525395915,0.0
2018-04-17,1.2385127544403076,1.2415003776550293,1.2338367700576782,1.238466739654541,0.0,55.85614166492448,0.0006925734776361825,0.0005692636144795133,0.0001233098631566692,1.2312769355512443,1.2356426477432252,1.240008359935206,0.7066302219261246,0.828710021511994,1.2327862203121185,1.233033152720612,0.0
2018-04-18,1.237317442893982,1.2396950721740725,1.2344460487365725,1.2373021841049194,0.0,54.516109468294125,0.0009498004043690944,0.0006611924329699402,0.0002886079713991543,1.2312853641446404,1.2358445644378662,1.240403764731092,0.7378274621937673,0.6615281586009971,1.233392596244812,1.2334411803561711,0.0
2018-04-19,1.237914800643921,1.240199327468872,1.2330456972122192,1.2378535270690918,0.0,55.095896374145696,0.0011881600061705022,0.0007196416278170783,0.0004685183783534239,1.2312269050615534,1.2359946489334106,1.2407623928052678,0.7714829309287813,0.7013690082896943,1.2335500299930573,1.233867239431195,0.0
2018-04-20,1.2345526218414309,1.2352694272994995,1.225505232810974,1.2344155311584473,0.0,51.14424556762351,0.0010931607013300315,0.000499713858381286,0.0005934468429487455,1.232227929146912,1.2363112449645997,1.2403945607822873,0.6605643739501111,0.28465746935970815,1.2336527347564696,1.2339325139464554,0.0
2018-04-23,1.2273402214050293,1.2289692163467407,1.2212249040603638,1.227385401725769,0.0,43.8745576561474,0.00043092519176979316,-0.00013001732094316187,0.000560942512712955,1.226881500810152,1.235127568244934,1.2433736356797163,1.3352576117298562,0.027814506642432662,1.233247882127762,1.2333046765615576,0.0
2018-04-24,1.22089684009552,1.223466157913208,1.2184869050979614,1.2211204767227173,0.0,38.59637737683144,-0.0006068330491486584,-0.0009342204494892908,0.00032738740034063234,1.2185204383990642,1.2316043853759766,1.244688332352889,2.1246996409351384,0.09081363982325626,1.2320052802562713,1.2321229778505063,0.0
2018-04-25,1.2241400480270386,1.2236157655715942,1.21690034866333,1.2236157655715942,0.0,42.35540652550179,-0.001154258581836709,-0.001185316785741873,3.105820390516406e-05,1.2162461505886248,1.228968906402588,1.241691662216551,2.0704764372281605,0.3102274992085544,1.231172925233841,1.2313626988197,0.0
2018-04-26,1.2171669006347656,1.2210012674331665,1.2099798917770386,1.2170779705047607,0.0,37.096946273635886,-0.0021262617560402486,-0.0017258559679563302,-0.0004004057880839185,1.2129703132845253,1.2248193264007567,1.2366683395169882,1.9348181173872947,0.17708594416574633,1.23047993183136,1.2300107180401822,0.0
2018-04-27,1.2109616994857788,1.2116997241973877,1.2056035995483398,1.2107563018798828,0.0,33.1525675115959,-0.00335857360234626,-0.002366534251409873,-0.0009920393509363868,1.2087348989321547,1.2201011419296264,1.231467384927098,1.863164061873696,0.09795675466904281,1.2295137822628022,1.2281965257969059,0.0
2018-04-30,1.2122827768325806,1.2138574123382568,1.2066364288330078,1.2128562927246094,0.0,34.74339108220447,-0.004180400661076833,-0.002550689048112357,-0.001629711612964476,1.2070949910968525,1.2170896530151367,1.227084314933421,1.6423871312231,0.2595278248600661,1.2285568773746491,1.2266809306574462,0.0
2018-05-01,1.2081234455108645,1.2084592580795288,1.1983511447906494,1.208313226699829,0.0,32.14928042966933,-0.005108440876218312,-0.0027829834106030686,-0.0023254574656152434,1.2032874724990923,1.2145349740982057,1.225782475697319,1.8521494792629833,0.21497987660448103,1.2274994790554046,1.2249135511196765,0.0
2018-05-02,1.1991558074951172,1.2031089067459106,1.1954143047332764,1.1992132663726809,0.0,27.39927039862253,-0.006492689195591206,-0.0033337853839807696,-0.003158903811610436,1.1976200143792077,1.2095381259918212,1.2214562376044347,1.9706880430644744,0.06443105945928791,1.2260646402835846,1.2224604326792423,0.0
2018-05-03,1.19510018825531,1.2009127140045166,1.195071578025818,1.1951714754104614,0.0,25.55999080779753,-0.007826748653596338,-0.003734275873588721,-0.004092472780007617,1.191547755417074,1.2051247835159302,1.2187018116147865,2.253215315885474,0.13082512654353975,1.2243855357170106,1.2198546951150584,0.0
2018-05-04,1.1989257335662842,1.1997599601745603,1.1914832592010498,1.1989257335662842,0.0,30.312105928878985,-0.00847758651009145,-0.003508090984067066,-0.004969495526024385,1.1898862115405686,1.2027175903320313,1.215548969123494,2.133730959721035,0.3522428171059054,1.2230738282203675,1.2178614606818419,0.0
2018-05-07,1.195500135421753,1.1978917121887207,1.18995201587677,1.1955716609954834,0.0,28.554266158196427,-0.009164158625597496,-0.0033557304796584886,-0.0058084281459390074,1.189977126663932,1.1993610620498658,1.2087449974357996,1.564822418012364,0.2942799865235483,1.2214916110038758,1.2157318106570716,0.0
2018-05-08,1.1933743953704834,1.1938873529434204,1.183936357498169,1.1932604312896729,0.0,27.488947078740885,-0.009767211100518924,-0.003167026363663934,-0.0066001847368549905,1.1918834073104088,1.1964112520217896,1.2009390967331703,0.7569044011796585,0.1646465542785757,1.2195483148097992,1.2136025330107298,0.0
2018-05-09,1.1867886781692505,1.1896122694015503,1.1823545694351196,1.186676025390625,0.0,24.44600177185135,-0.010653737219709303,-0.003242841986283449,-0.007410895233425854,1.1859328833130063,1.1939378261566163,1.2019427690002262,1.3409312726741462,0.05345415157631977,1.217072355747223,1.2110488325496367,0.0
2018-05-10,1.184721827507019,1.1942437887191772,1.184469223022461,1.1847639083862305,0.0,23.564379107023353,-0.011391775830652318,-0.0031847044777811705,-0.008207071352871147,1.1811985576714477,1.191862154006958,1.2025257503424684,1.7894009470239696,0.16520082553381604,1.214450228214264,1.208541498736054,0.0
2018-05-11,1.1917530298233032,1.1967878341674805,1.1893434524536133,1.191525936126709,0.0,32.48473286203208,-0.011279296770340785,-0.0024577803339757096,-0.008821516436365076,1.1823297827040464,1.1904276132583618,1.1985254438126771,1.3604910477757626,0.5818377561774947,1.2123893976211548,1.2069425969348397,0.0
2018-05-14,1.1952143907546997,1.199699640274048,1.1951572895050049,1.1951572895050049,0.0,36.41858852276479,-0.010786513195565561,-0.001571997407360387,-0.009214515788205174,1.1824138317555077,1.190370464324951,1.1983270968943944,1.336832995760775,0.8043955082424719,1.210487186908722,1.2058256249176835,0.0
2018-05-15,1.1931180953979492,1.1940299272537231,1.182396411895752,1.1932035684585571,0.0,35.08527707062995,-0.010444731811359187,-0.0009841728185232095,-0.009460558992835977,1.1824376948730768,1.1903192043304442,1.1982007137878117,1.3242682179190393,0.6775605981725138,1.208217453956604,1.204615384011042,0.0
2018-05-16,1.1820889711380005,1.1853959560394287,1.176567554473877,1.1822566986083984,0.0,29.057697656698465,-0.010937742271120987,-0.0011817466226280073,-0.00975599564849298,1.179240134229896,1.1893792629241944,1.1995183916184928,1.70494458922556,0.14048726443853837,1.2054560303688049,1.2024700113564666,0.0
2018-05-17,1.1816978454589844,1.1836841106414795,1.1778563261032104,1.1814186573028564,0.0,28.868289331680348,-0.011230558300643567,-0.0011796501217204696,-0.010050908178923098,1.1773206989432163,1.1887744665145874,1.2002282340859585,1.9269874806367262,0.19107889559016408,1.202645182609558,1.2004917098424206,0.0
2018-05-18,1.179523468017578,1.182228684425354,1.175046682357788,1.1792036294937134,0.0,27.784022261667936,-0.011505443609120869,-0.0011636283441582157,-0.010341815264962653,1.1733429409791831,1.1863285541534423,1.1993141673277015,2.1892102535668347,0.2379759413535502,1.1998937249183654,1.1984947344305308,0.0
2018-05-21,1.1766643524169922,1.1778979301452637,1.1718658208847046,1.1763737201690674,0.0,26.3809282950444,-0.011817771022827994,-0.0011807646062922724,-0.010637006416535722,1.1714328196692172,1.182618546485901,1.1938042733025847,1.891688042593552,0.2338485837134901,1.1973599314689636,1.1964156504292414,0.0
2018-05-22,1.1792453527450562,1.1828161478042605,1.1759449243545532,1.1788839101791382,0.0,29.826080405601132,-0.011721904770669367,-0.0008679186833069168,-0.01085398608736245,1.1759403671904116,1.1798439979553224,1.183747628720233,0.6617198157850963,0.423321998631716,1.1952773571014403,1.1947803839831284,0.0
2018-05-23,1.1788560152053833,1.1791006326675415,1.168620228767395,1.1789672374725342,0.0,29.601046460948858,-0.01154427118857404,-0.0005522280809692713,-0.010992043107604769,1.1759857130166824,1.179197406768799,1.1824091005209154,0.544725375697201,0.4468517875979551,1.1930131554603576,1.193263777432867,0.0
2018-05-24,1.1710150241851809,1.174936294555664,1.1692214012145996,1.1707134246826172,0.0,25.438387864983067,-0.011899033093802247,-0.0007255919889579826,-0.011173441104844264,1.1706878759850539,1.177060842514038,1.1834338090430223,1.082861021078988,0.025666869474298724,1.1907055616378783,1.191144848552135,0.0
2018-05-25,1.1722642183303833,1.1733232736587524,1.1648359298706057,1.1723191738128662,0.0,27.194971261181117,-0.011941728123708195,-0.0006146296150911449,-0.01132709850861705,1.1688460277853987,1.1756089925765991,1.1823719573677995,1.1505466245844094,0.25271390954394385,1.1887706875801087,1.1893466932929206,0.0
2018-05-28,1.1688934564590454,1.1730204820632937,1.1608469486236572,1.1687567234039309,0.0,25.452495786904418,-0.012107983260821742,-0.000624707801763753,-0.011483275459057989,1.1656130414328953,1.1740548133850097,1.182496585337124,1.438054144640017,0.19429659109237318,1.1866012215614319,1.1873987659754086,0.0
2018-05-29,1.162696123123169,1.1639816761016846,1.1514369249343872,1.1627501249313354,0.0,22.587009870453475,-0.012594631588649152,-0.0008890849036729299,-0.011705546684976222,1.1602995995871666,1.1707449674606323,1.181190335334098,1.784396800973986,0.11471704802710969,1.1843298554420472,1.1850461333228144,0.0
2018-05-30,1.1539349555969238,1.1670994758605957,1.1520073413848877,1.153761863708496,0.0,19.282071242368364,-0.01353127675825827,-0.0014605840586256365,-0.012070692699632634,1.152226866269296,1.1657607555389404,1.1792946448085848,2.3218982463322946,0.06310415629965709,1.1820688128471375,1.1820831640155867,0.0
2018-05-31,1.1667250394821167,1.1724016666412354,1.16429340839386,1.1666160821914673,0.0,34.37772797869625,-0.013090621390235535,-0.0008159429524823205,-0.012274678437753215,1.1522980163409249,1.1649027585983276,1.1775075008557303,2.164084884230063,0.5722855274061193,1.1806500554084778,1.1806204854885896,0.0
2018-06-01,1.1693171262741089,1.171550154685974,1.162993550300598,1.1693308353424072,0.0,36.9512011742204,-0.012389421555640157,-9.179449430955257e-05,-0.012297627061330604,1.152923594220033,1.1643133401870727,1.1757030861541122,1.9564743568444474,0.7196618827810789,1.179169625043869,1.1795439750872103,0.0
2018-06-04,1.1668611764907837,1.174425721168518,1.1668747663497925,1.166997313499451,0.0,35.52948808028383,-0.011894774698651078,0.00032228189014362266,-0.012217056588794701,1.1530682177114602,1.1639068841934204,1.1747455506753806,1.8624628188313044,0.636284860424501,1.1777376770973205,1.1783360895065982,0.0
2018-06-05,1.1700559854507446,1.171385407447815,1.1655282974243164,1.17017924785614,0.0,38.826761559096724,-0.011116821321598414,0.0008801882137570299,-0.011997009535355443,1.1536363576713649,1.1653788566589356,1.1771213556465063,2.0152243058940864,0.6991538937648498,1.1765717566013336,1.1775475081679456,0.0
2018-06-06,1.1726216077804563,1.1797001361846924,1.1714677810668943,1.1726628541946411,0.0,41.41790391730475,-0.010175961238385378,0.001456838637576053,-0.011632799875961431,1.1647331076834584,1.1691161870956421,1.1734992665078259,0.74981074773626,0.8998810374128849,1.175863403081894,1.1770783747977085,0.0
2018-06-07,1.178550362586975,1.1841003894805908,1.1783559322357178,1.1783976554870603,0.0,47.004232003053545,-0.00884990567593591,0.0022263153600204193,-0.011076221035956329,1.1635146886734125,1.1714812517166138,1.179447814759815,1.3600837455192085,0.9436738171798017,1.1755548298358918,1.177218564110972,0.0
2018-06-08,1.179523468017578,1.181199550628662,1.1728416681289673,1.1793843507766724,0.0,47.88269718579666,-0.007632492985240269,0.0027549824405728486,-0.010387475425813118,1.1637862957398175,1.1735225200653074,1.1832587443907974,1.659316145879859,0.8081763398034943,1.1749433517456054,1.177438078768744,0.0
2018-06-11,1.1783976554870603,1.1820330619812012,1.1776067018508911,1.1786893606185913,0.0,46.91380623847033,-0.006681508053537399,0.0029647738978205752,-0.009646281951357975,1.1682790300627222,1.1758298158645628,1.1833806016664035,1.2843331067070656,0.6700379066422167,1.1741025149822235,1.1775294670276313,0.0
2018-06-12,1.177412509918213,1.1808466911315918,1.174315333366394,1.1773293018341064,0.0,46.03597178717188,-0.0059388789580823165,0.0029659223946205265,-0.008904801352702843,1.1724339186744417,1.1773011207580564,1.182168322841671,0.8268406438754983,0.5114428328886842,1.1733172357082366,1.1775183282553057,0.0
2018-06-13,1.17482590675354,1.1789672374725342,1.1733646392822266,1.17475688457489,0.0,43.72266791247608,-0.005495706227393704,0.002727276100247311,-0.008222982327641015,1.1745333514346221,1.1777419805526734,1.1809506096707247,0.544878109302958,0.04558883375957094,1.1729540824890137,1.1772619071598993,0.0
2018-06-14,1.1807769536972046,1.1841607093811035,1.1628854274749756,1.1806375980377195,0.0,49.95364401615736,-0.004611134602688471,0.0028894781799620357,-0.007500612782650507,1.1741440164544532,1.1781872987747193,1.1822305810949854,0.6863564603812942,0.8202416647367444,1.1729080379009247,1.1775966734967855,0.0
2018-06-15,1.1566576957702637,1.1626555919647217,1.1545344591140747,1.156336784362793,0.0,33.678355129384684,-0.005789588980892768,0.0013688190414061913,-0.007158408022298959,1.1562335824449854,1.1736141443252563,1.1909947062055273,2.9618869139078927,0.0122007944334548,1.171764749288559,1.1756024851418787,0.0
2018-06-18,1.159595012664795,1.1623716354370115,1.156644344329834,1.1597026586532593,0.0,36.396148837272676,-0.0064125853485157425,0.0005966581390265732,-0.007009243487542316,1.1502464515160622,1.1698536157608033,1.1894607800055443,3.3520714011709467,0.2383965634204382,1.170911282300949,1.174077963953585,0.0
2018-06-19,1.163074612617493,1.164686679840088,1.153322696685791,1.163007140159607,0.0,39.5560758284978,-0.006550035095030493,0.0003673667140094584,-0.0069174018090399515,1.1484764916259091,1.1669860363006592,1.1854955809754093,3.1721964272040917,0.3943403592066173,1.170102745294571,1.1730300257311,0.0
2018-06-20,1.1588560342788696,1.1600120067596436,1.1546010971069336,1.1589365005493164,0.0,37.1465394752018,-0.006919604136035984,-1.7618615968254328e-06,-0.0069178422744391585,1.146313387854464,1.1637920618057251,1.1812707357569863,3.003745174914054,0.3587985695991724,1.1691027462482453,1.1716801217832686,0.0
2018-06-21,1.1579033136367798,1.1628313064575195,1.151410460472107,1.1577022075653076,0.0,36.60424414385016,-0.007206297149457308,-0.00023076390001451966,-0.006975533249442788,1.154887883539638,1.1592173337936402,1.1635467840476426,0.7469609240285989,0.348246303829718,1.168447160720825,1.1703680448169362,0.0
